wkt_geom_WIFI,CMPLNT_NUM,WIFI_ID,DIST_WIFI
"MultiPoint ((-73.85315300034213237 40.68707300023861961),(-73.850097930000004 40.68772016999999863))",267071100,1227,268.0627406
"MultiPoint ((-73.85315300034213237 40.68707300023861961),(-73.850097930000004 40.68772016999999863))",303389193,1227,268.0627406
"MultiPoint ((-73.85315300034213237 40.68707300023861961),(-73.850097930000004 40.68772016999999863))",462130181,1227,268.0627406
"MultiPoint ((-73.85315300034213237 40.68707300023861961),(-73.850097930000004 40.68772016999999863))",490898728,1227,268.0627406
"MultiPoint ((-73.85315300034213237 40.68707300023861961),(-73.850097930000004 40.68772016999999863))",576723914,1227,268.0627406
"MultiPoint ((-73.86570625000000234 40.73126047000000227),(-73.86560700025640358 40.73167499982272233))",194232924,1229,46.79030248
"MultiPoint ((-73.86570625000000234 40.73126047000000227),(-73.86560700025640358 40.73167499982272233))",487172028,1229,46.79030248
"MultiPoint ((-73.86511900004779818 40.7326860001555815),(-73.86388449000000378 40.73285578000000129))",191385108,1231,105.9747122
"MultiPoint ((-73.86511900004779818 40.7326860001555815),(-73.86388449000000378 40.73285578000000129))",547654987,1231,105.9747122
"MultiPoint ((-73.86511900004779818 40.7326860001555815),(-73.86388449000000378 40.73285578000000129))",582466820,1231,105.9747122
"MultiPoint ((-73.86511900004779818 40.7326860001555815),(-73.86388449000000378 40.73285578000000129))",622252765,1231,105.9747122
"MultiPoint ((-73.86511900004779818 40.7326860001555815),(-73.86388449000000378 40.73285578000000129))",651472825,1231,105.9747122
"MultiPoint ((-73.86511900004779818 40.7326860001555815),(-73.86388449000000378 40.73285578000000129))",708618231,1231,105.9747122
"MultiPoint ((-73.86511900004779818 40.7326860001555815),(-73.86388449000000378 40.73285578000000129))",879084566,1231,105.9747122
"MultiPoint ((-73.86511900004779818 40.7326860001555815),(-73.86388449000000378 40.73285578000000129))",880122405,1231,105.9747122
"MultiPoint ((-73.86511900004779818 40.7326860001555815),(-73.86388449000000378 40.73285578000000129))",900080132,1231,105.9747122
"MultiPoint ((-73.86511900004779818 40.7326860001555815),(-73.86388449000000378 40.73285578000000129))",937704926,1231,105.9747122
"MultiPoint ((-73.86511900004779818 40.7326860001555815),(-73.86388449000000378 40.73285578000000129))",981457700,1231,105.9747122
"MultiPoint ((-73.86570625000000234 40.73126047000000227),(-73.86560700025640358 40.73167499982272233))",194232924,1232,46.79030248
"MultiPoint ((-73.86570625000000234 40.73126047000000227),(-73.86560700025640358 40.73167499982272233))",487172028,1232,46.79030248
"MultiPoint ((-73.86570625000000234 40.73126047000000227),(-73.86560700025640358 40.73167499982272233))",194232924,1233,46.79030248
"MultiPoint ((-73.86570625000000234 40.73126047000000227),(-73.86560700025640358 40.73167499982272233))",487172028,1233,46.79030248
"MultiPoint ((-73.97834061000000361 40.75697819999999894),(-73.97829921037238421 40.75742364955833352))",283604106,1247,49.59020268
"MultiPoint ((-73.97874108999999976 40.75755740999999688),(-73.97829921037238421 40.75742364955833352))",420004069,1247,40.16145518
"MultiPoint ((-73.97834061000000361 40.75697819999999894),(-73.97829921037238421 40.75742364955833352))",433994906,1247,49.59020268
"MultiPoint ((-73.97874108999999976 40.75755740999999688),(-73.97829921037238421 40.75742364955833352))",913952493,1247,40.16145518
"MultiPoint ((-73.98109854999999868 40.75609761999999847),(-73.98019324979068756 40.75495251017878928))",205762387,1248,148.3742148
"MultiPoint ((-73.98063996000000486 40.75671786000000196),(-73.98019324979068756 40.75495251017878928))",414964195,1248,199.6369797
"MultiPoint ((-73.98019324979068756 40.75495251017878928),(-73.97948531999999489 40.75541390000000064))",648430051,1248,78.73417953
"MultiPoint ((-73.98109854999999868 40.75609761999999847),(-73.98019324979068756 40.75495251017878928))",679625904,1248,148.3742148
"MultiPoint ((-73.98019324979068756 40.75495251017878928),(-73.97913549999999816 40.75445042999999856))",808849641,1248,105.296249
"MultiPoint ((-73.99342559000000108 40.74970646999999957),(-73.99248875023424432 40.74861533973462002))",927889923,1251,144.7127521
"MultiPoint ((-73.99180122962123107 40.74915253029401185),(-73.99178707000000088 40.74941266999999812))",521131455,1252,28.9130108
"MultiPoint ((-73.99180122962123107 40.74915253029401185),(-73.99058897000000457 40.74850681000000208))",975219832,1252,124.9939264
"MultiPoint ((-73.99253038000000515 40.75092782000000113),(-73.99113024948586315 40.75048842985020769))",329596019,1253,127.9149736
"MultiPoint ((-73.99113024948586315 40.75048842985020769),(-73.99086658000000227 40.7506642099999965))",403539884,1253,29.61202022
"MultiPoint ((-73.99113024948586315 40.75048842985020769),(-73.99086658000000227 40.7506642099999965))",611913893,1253,29.61202022
"MultiPoint ((-73.99113024948586315 40.75048842985020769),(-73.99086658000000227 40.7506642099999965))",624908149,1253,29.61202022
"MultiPoint ((-73.99113024948586315 40.75048842985020769),(-73.99086658000000227 40.7506642099999965))",895162406,1253,29.61202022
"MultiPoint ((-73.99274499991318521 40.74790400039096738),(-73.99268949000000362 40.74816935999999856))",650601024,1254,29.83851479
"MultiPoint ((-73.99274499991318521 40.74790400039096738),(-73.99268949000000362 40.74816935999999856))",735125604,1254,29.83851479
"MultiPoint ((-73.82985499972559751 40.57998599990007449),(-73.82869067999999402 40.58231495999999794))",574454169,1256,276.7716437
"MultiPoint ((-73.83560100025530915 40.57789799968050914),(-73.83500268999999605 40.58044399999999996))",207531014,1259,287.2251299
"MultiPoint ((-73.83560100025530915 40.57789799968050914),(-73.83500268999999605 40.58044399999999996))",579780129,1259,287.2251299
"MultiPoint ((-73.83560100025530915 40.57789799968050914),(-73.83500268999999605 40.58044399999999996))",764636071,1259,287.2251299
"MultiPoint ((-73.83560100025530915 40.57789799968050914),(-73.83500268999999605 40.58044399999999996))",929499681,1259,287.2251299
"MultiPoint ((-73.74550969000000578 40.60228303000000238),(-73.74498799969580887 40.59647899984161512))",355986260,1261,646.0262173
"MultiPoint ((-73.74550969000000578 40.60228303000000238),(-73.74498799969580887 40.59647899984161512))",627526617,1261,646.0262173
"MultiPoint ((-73.74498799969580887 40.59647899984161512),(-73.74421920000000341 40.60073210000000188))",996998242,1261,476.7524145
"MultiPoint ((-73.74579099951539263 40.5963210003732442),(-73.74559732000000167 40.59629679999999752))",350039681,1263,16.61307398
"MultiPoint ((-73.74666603000000009 40.59744374000000278),(-73.74626199964937712 40.59619699962294703))",426184748,1264,142.6071912
"MultiPoint ((-73.75413145999999642 40.59627420000000342),(-73.74761200030289388 40.59559200014919611))",349829010,1266,557.0274322
"MultiPoint ((-73.74906328999999516 40.59769878000000176),(-73.74761200030289388 40.59559200014919611))",515243556,1266,264.2415194
"MultiPoint ((-73.74907588000000658 40.59530533000000219),(-73.74761200030289388 40.59559200014919611))",649610624,1266,127.9374807
"MultiPoint ((-73.75320017999999322 40.59396106999999887),(-73.74761200030289388 40.59559200014919611))",650055769,1266,506.5153786
"MultiPoint ((-73.75498924999999417 40.59507930000000187),(-73.74761200030289388 40.59559200014919611))",822423215,1266,627.0567982
"MultiPoint ((-73.75320017999999322 40.59396106999999887),(-73.74761200030289388 40.59559200014919611))",907686562,1266,506.5153786
"MultiPoint ((-73.74906328999999516 40.59769878000000176),(-73.74761200030289388 40.59559200014919611))",910095698,1266,264.2415194
"MultiPoint ((-73.77750358000000119 40.68953229000000249),(-73.76981399958216912 40.68726200010083005))",349035098,1267,697.1814019
"MultiPoint ((-73.77750358000000119 40.68953229000000249),(-73.76981399958216912 40.68726200010083005))",935123691,1267,697.1814019
"MultiPoint ((-74.12634928999999318 40.62543635000000108),(-74.11473800009332535 40.62575599966800866))",777709767,1284,983.0661609
"MultiPoint ((-74.12252388999999653 40.61386568999999724),(-74.11421099983077454 40.62469800011451326))",328284651,1285,1393.46312
"MultiPoint ((-74.11421099983077454 40.62469800011451326),(-74.10931454999999346 40.62612903000000131))",451666285,1285,443.7190497
"MultiPoint ((-74.12454239999999572 40.61660282999999794),(-74.11421099983077454 40.62469800011451326))",623220352,1285,1253.921216
"MultiPoint ((-74.11421099983077454 40.62469800011451326),(-74.10526833000000124 40.62799926000000283))",681369369,1285,840.7581044
"MultiPoint ((-74.11485208000000569 40.62435323999999781),(-74.11421099983077454 40.62469800011451326))",726725491,1285,66.39223685
"MultiPoint ((-74.12252388999999653 40.61386568999999724),(-74.11421099983077454 40.62469800011451326))",932462840,1285,1393.46312
"MultiPoint ((-74.10044300025052166 40.64481600034509512),(-74.09661343999999872 40.64187627999999819))",264297555,1286,459.890461
"MultiPoint ((-74.10184600044675562 40.64179799958397155),(-74.09135691000000179 40.63186209999999932))",412202026,1292,1415.886087
"MultiPoint ((-74.10184600044675562 40.64179799958397155),(-74.09818928999999343 40.63289400000000029))",433200017,1292,1036.021022
"MultiPoint ((-74.10880414000000371 40.64008951999999653),(-74.10268800058668148 40.64233900027769408))",191063358,1298,574.5113273
"MultiPoint ((-74.10738265000000524 40.64119151999999957),(-74.10268800058668148 40.64233900027769408))",481911052,1298,417.0588122
"MultiPoint ((-74.11005905000000382 40.64068669000000256),(-74.10268800058668148 40.64233900027769408))",504886406,1298,649.9494362
"MultiPoint ((-74.11066947000000482 40.64157541000000151),(-74.10268800058668148 40.64233900027769408))",598041641,1298,680.4471297
"MultiPoint ((-73.7567098800000025 40.60115995999999683),(-73.7514020002537336 40.60234899965360711))",128638692,1300,468.2580333
"MultiPoint ((-73.75653721000000473 40.59913391999999988),(-73.7514020002537336 40.60234899965360711))",283045959,1300,562.4804149
"MultiPoint ((-73.76421978999999851 40.59358072999999933),(-73.7514020002537336 40.60234899965360711))",337221962,1300,1457.800138
"MultiPoint ((-73.7514020002537336 40.60234899965360711),(-73.75011736999999812 40.60277623000000347))",372453134,1300,118.6289042
"MultiPoint ((-73.7514020002537336 40.60234899965360711),(-73.74735379000000535 40.6012550499999989))",380037451,1300,363.5357667
"MultiPoint ((-73.75865025999999602 40.59734877000000353),(-73.7514020002537336 40.60234899965360711))",707354678,1300,827.4662328
"MultiPoint ((-73.75276560000000359 40.59852475999999655),(-73.7514020002537336 40.60234899965360711))",734039233,1300,440.0719257
"MultiPoint ((-73.75276560000000359 40.59852475999999655),(-73.7514020002537336 40.60234899965360711))",744636708,1300,440.0719257
"MultiPoint ((-73.75887966000000517 40.59863931000000292),(-73.7514020002537336 40.60234899965360711))",833196250,1300,755.1721785
"MultiPoint ((-73.7567098800000025 40.60115995999999683),(-73.7514020002537336 40.60234899965360711))",128638692,1301,468.2580333
"MultiPoint ((-73.75653721000000473 40.59913391999999988),(-73.7514020002537336 40.60234899965360711))",283045959,1301,562.4804149
"MultiPoint ((-73.76421978999999851 40.59358072999999933),(-73.7514020002537336 40.60234899965360711))",337221962,1301,1457.800138
"MultiPoint ((-73.7514020002537336 40.60234899965360711),(-73.75011736999999812 40.60277623000000347))",372453134,1301,118.6289042
"MultiPoint ((-73.7514020002537336 40.60234899965360711),(-73.74735379000000535 40.6012550499999989))",380037451,1301,363.5357667
"MultiPoint ((-73.75865025999999602 40.59734877000000353),(-73.7514020002537336 40.60234899965360711))",707354678,1301,827.4662328
"MultiPoint ((-73.75276560000000359 40.59852475999999655),(-73.7514020002537336 40.60234899965360711))",734039233,1301,440.0719257
"MultiPoint ((-73.75276560000000359 40.59852475999999655),(-73.7514020002537336 40.60234899965360711))",744636708,1301,440.0719257
"MultiPoint ((-73.75887966000000517 40.59863931000000292),(-73.7514020002537336 40.60234899965360711))",833196250,1301,755.1721785
"MultiPoint ((-73.7567098800000025 40.60115995999999683),(-73.7514020002537336 40.60234899965360711))",128638692,1302,468.2580333
"MultiPoint ((-73.75653721000000473 40.59913391999999988),(-73.7514020002537336 40.60234899965360711))",283045959,1302,562.4804149
"MultiPoint ((-73.76421978999999851 40.59358072999999933),(-73.7514020002537336 40.60234899965360711))",337221962,1302,1457.800138
"MultiPoint ((-73.7514020002537336 40.60234899965360711),(-73.75011736999999812 40.60277623000000347))",372453134,1302,118.6289042
"MultiPoint ((-73.7514020002537336 40.60234899965360711),(-73.74735379000000535 40.6012550499999989))",380037451,1302,363.5357667
"MultiPoint ((-73.75865025999999602 40.59734877000000353),(-73.7514020002537336 40.60234899965360711))",707354678,1302,827.4662328
"MultiPoint ((-73.75276560000000359 40.59852475999999655),(-73.7514020002537336 40.60234899965360711))",734039233,1302,440.0719257
"MultiPoint ((-73.75276560000000359 40.59852475999999655),(-73.7514020002537336 40.60234899965360711))",744636708,1302,440.0719257
"MultiPoint ((-73.75887966000000517 40.59863931000000292),(-73.7514020002537336 40.60234899965360711))",833196250,1302,755.1721785
"MultiPoint ((-73.7567098800000025 40.60115995999999683),(-73.7514020002537336 40.60234899965360711))",128638692,1303,468.2580333
"MultiPoint ((-73.75653721000000473 40.59913391999999988),(-73.7514020002537336 40.60234899965360711))",283045959,1303,562.4804149
"MultiPoint ((-73.76421978999999851 40.59358072999999933),(-73.7514020002537336 40.60234899965360711))",337221962,1303,1457.800138
"MultiPoint ((-73.7514020002537336 40.60234899965360711),(-73.75011736999999812 40.60277623000000347))",372453134,1303,118.6289042
"MultiPoint ((-73.7514020002537336 40.60234899965360711),(-73.74735379000000535 40.6012550499999989))",380037451,1303,363.5357667
"MultiPoint ((-73.75865025999999602 40.59734877000000353),(-73.7514020002537336 40.60234899965360711))",707354678,1303,827.4662328
"MultiPoint ((-73.75276560000000359 40.59852475999999655),(-73.7514020002537336 40.60234899965360711))",734039233,1303,440.0719257
"MultiPoint ((-73.75276560000000359 40.59852475999999655),(-73.7514020002537336 40.60234899965360711))",744636708,1303,440.0719257
"MultiPoint ((-73.75887966000000517 40.59863931000000292),(-73.7514020002537336 40.60234899965360711))",833196250,1303,755.1721785
"MultiPoint ((-74.07729199954196986 40.627088999612333),(-74.07616735999999946 40.63162888000000095))",209279493,1304,513.0395544
"MultiPoint ((-74.07729199954196986 40.627088999612333),(-74.07664167999999449 40.63054712000000279))",452330776,1304,387.934585
"MultiPoint ((-74.0760905000000065 40.62742116999999809),(-74.07584799942870291 40.62685999998832642))",155451112,1305,65.60683428
"MultiPoint ((-74.07586129000000597 40.62860981000000038),(-74.07584799942870291 40.62685999998832642))",553432039,1305,194.3139149
"MultiPoint ((-74.07617299999648708 40.62657900023302915),(-74.07419776000000411 40.61642951000000323))",211874426,1306,1139.391265
