wkt_geom_BUS,CMPLNT_NUM,SHLTR_ID,DIST_BUS
"MultiPoint ((-73.9551670400000063 40.82184051000000125),(-73.95396599999997989 40.8219550000000595))",211501470,MN01354,102.1158335
"MultiPoint ((-73.87646585999999616 40.68448795999999845),(-73.87547099999994771 40.68875000000002728))",211577472,BR02403,480.7039262
"MultiPoint ((-73.9905402400000014 40.76130830999999688),(-73.98923099999996111 40.76333300000004556))",211772386,MN0251,250.5475219
"MultiPoint ((-73.88811999999995805 40.76760000000007267),(-73.88781781000000137 40.76721016999999847))",211807288,QN04377,50.24959008
"MultiPoint ((-73.77097127000000398 40.76360895999999912),(-73.76913599999994631 40.76039200000002438))",211865297,QN0632,389.4038761
"MultiPoint ((-74.07729999999997972 40.62008600000007164),(-74.07419776000000411 40.61642951000000323))",211874426,SI05085,483.507163
"MultiPoint ((-73.99981381999999996 40.73327931000000035),(-73.99979599999994662 40.73309700000004341))",212229391,MNBX214,20.30118446
"MultiPoint ((-73.98606599999993705 40.66167800000005172),(-73.98197933000000148 40.66245193000000313))",212283248,BR02537,356.1090924
"MultiPoint ((-73.92278899999996611 40.666795000000036),(-73.92044783999999424 40.66277441999999809))",212569429,BR02149,488.396898
"MultiPoint ((-73.92179299999997966 40.7548940000000357),(-73.91966859999999429 40.75612330999999955))",212809358,QN04510,225.4303135
"MultiPoint ((-73.9523833599999989 40.63728479000000249),(-73.95097799999996369 40.6385190000000307))",212967310,BR02078,181.432524
"MultiPoint ((-73.82078199999995149 40.70214800000007926),(-73.81904314999999883 40.70295019999999653))",212980334,QN04373,171.8466901
"MultiPoint ((-73.99725599999993619 40.74209400000006553),(-73.99523449999999514 40.73957294000000218))",213410734,MN01287,327.9200376
"MultiPoint ((-73.96058068000000674 40.80747936000000209),(-73.96043099999997139 40.80787900000007085))",213448810,MN0272,46.14225022
"MultiPoint ((-73.9658985199999961 40.58778722000000272),(-73.96551699999997709 40.58664500000003272))",213610100,BR02371,130.8866258
"MultiPoint ((-73.97655491999999811 40.74378932999999847),(-73.97617399999995769 40.74501100000003362))",213738892,MN0132,139.4277584
"MultiPoint ((-74.00292799999994031 40.74915900000007696),(-74.00122853000000589 40.74812842000000046))",213781473,MN0255,183.569203
"MultiPoint ((-73.94062667000000033 40.75054770999999931),(-73.9386199999999576 40.74960000000004356))",213790187,QN04974,199.4874396
"MultiPoint ((-73.98067999999994981 40.6762620000000652),(-73.97710485999999719 40.6767156700000001))",213938473,BR02512,306.4306492
"MultiPoint ((-73.87084299999997938 40.72821900000002415),(-73.87072879999999486 40.7275388300000003))",213944864,QN0261,76.14561229
"MultiPoint ((-73.94516120999999487 40.63046626999999944),(-73.94381399999997484 40.6293510000000424))",214094906,BR02283,168.3134337
"MultiPoint ((-74.01257999999995718 40.70818400000007387),(-74.01111088999999765 40.70942956999999751))",214194854,MN01276,185.8608819
"MultiPoint ((-73.98504579000000092 40.68256609000000168),(-73.98224499999997761 40.6858190000000377))",214366635,BR03052,431.907688
"MultiPoint ((-74.00200599999993756 40.75042200000007142),(-74.00098314000000244 40.74968469000000226))",214475385,MN01132,119.0207022
"MultiPoint ((-73.9218569999999886 40.86757900000003474),(-73.92093932000000223 40.86545749999999799))",214664313,MN0327,247.9727625
"MultiPoint ((-73.915854999999965 40.81625000000002501),(-73.91402109999999936 40.81659671999999972))",214698588,BX03303,159.4417182
"MultiPoint ((-73.99707999999998265 40.68009800000004361),(-73.99637076000000491 40.68140046999999981))",214860638,BR02933,156.5719002
"MultiPoint ((-73.95050599999996166 40.72154900000003863),(-73.94805857999999432 40.72202508000000165))",214985587,BR02279,213.4290821
"MultiPoint ((-73.84640095000000315 40.87131364999999761),(-73.8454649999999333 40.86993700000004992))",215075877,BX03570,172.0383399
"MultiPoint ((-73.97617694000000199 40.59985320999999914),(-73.9748239999999555 40.59687600000006569))",215617356,BR02453,349.8797495
"MultiPoint ((-73.8715989999999465 40.73316600000003973),(-73.8715823999999941 40.7339268400000023))",215698275,QN04929,84.50197493
"MultiPoint ((-73.92742948999999442 40.77224833999999731),(-73.92628599999994776 40.77198900000007598))",215792039,QN04669,100.7425703
"MultiPoint ((-73.94767999999993435 40.63197000000008074),(-73.94599639999999852 40.63125715999999699))",215875681,BR03023,162.9540374
"MultiPoint ((-73.99985714000000314 40.72441100999999719),(-73.99971899999997049 40.72665200000005825))",215910126,MN01145,249.1323171
"MultiPoint ((-73.95605138999999895 40.60974775999999764),(-73.95575699999994868 40.61038800000005722))",216151258,BR02233,75.33520791
"MultiPoint ((-73.92453566000000365 40.81536346000000037),(-73.9240329999999517 40.81521900000007008))",216170257,BX03153,45.34202885
"MultiPoint ((-73.90937099999996462 40.69147600000007969),(-73.90517060000000527 40.6867247400000025))",216323182,BR0143,635.9603065
"MultiPoint ((-73.92974363999999809 40.762069529999998),(-73.92868899999996302 40.7634770000000799))",216380276,QN0050,179.8863559
"MultiPoint ((-73.95346799999998666 40.77930400000002464),(-73.95326357000000428 40.77982071999999647))",216709102,MN01271,59.9203373
"MultiPoint ((-73.90775170000000571 40.88525342999999879),(-73.90712299999995594 40.88629900000006501))",216772450,BX03247,127.6310888
"MultiPoint ((-73.84050299999995559 40.82820800000007466),(-73.83842022000000327 40.82996743999999723))",216864817,BX03506,262.7583259
"MultiPoint ((-74.00106366999999352 40.59497816999999742),(-73.99949999999995498 40.59528200000005427))",217001107,BR0471,136.5938038
"MultiPoint ((-73.98753177999999764 40.75012867000000227),(-73.98736599999995178 40.75014700000002676))",217350458,MN0217,14.14766941
"MultiPoint ((-73.86264267999999333 40.7296346999999983),(-73.86254799999994702 40.72961300000002893))",217521683,QN0287,8.353504959
"MultiPoint ((-73.82967026999999405 40.75862467999999694),(-73.82778399999995145 40.76081900000002634))",217644799,QN04879,291.1147909
"MultiPoint ((-73.89641616999999485 40.86526243000000136),(-73.8948809999999412 40.86584300000004077))",217762085,BX03024,144.5936537
"MultiPoint ((-73.90280835000000081 40.86270719000000184),(-73.90176399999995738 40.86289300000004232))",217898243,BX03516,90.43408279
"MultiPoint ((-73.93588899999997466 40.6753940000000398),(-73.9345382199999932 40.67682832999999931))",218417324,BR02076,195.9898825
"MultiPoint ((-73.95392416999999341 40.81659761000000231),(-73.95374499999996942 40.81662400000004709))",218444118,MN0804,15.39766879
"MultiPoint ((-73.9093019999999683 40.87417800000002899),(-73.90801365000000089 40.87367103999999784))",218458528,BX03069,122.3270201
"MultiPoint ((-73.94216499999998859 40.61872800000003281),(-73.93876908000000014 40.61972541000000092))",218701769,BR02784,307.9610907
"MultiPoint ((-73.94986199999993914 40.82605400000005602),(-73.94897482999999738 40.82581778000000128))",218886848,MN01723,79.30257131
"MultiPoint ((-73.97328271000000655 40.67832602000000009),(-73.97325899999998455 40.67784400000005007))",218960492,BR02071,53.56472798
"MultiPoint ((-73.96178499999996347 40.66312200000004395),(-73.96017924999999593 40.66334124000000116))",218974264,BR0388,137.9506988
"MultiPoint ((-73.73409599999996544 40.66571500000003425),(-73.73192670000000248 40.66489125999999743))",219037790,QN04948,204.977511
"MultiPoint ((-73.81475527999999997 40.73655303999999688),(-73.81452199999995401 40.73638400000004367))",219072658,QN04150,27.21514815
"MultiPoint ((-73.94136099999997214 40.67742500000002792),(-73.9400791399999946 40.67713326999999879))",219150459,BR02055,113.1122808
"MultiPoint ((-73.96009182000000237 40.77333199000000263),(-73.95797499999997626 40.77312100000006012))",219697852,MN0172,180.2374868
"MultiPoint ((-73.90459899999996196 40.75342400000005227),(-73.90413542000000291 40.75468141999999716))",219737828,QN04131,145.0193793
"MultiPoint ((-73.90952751999999748 40.65927772999999945),(-73.90893799999997782 40.66225600000007034))",219778277,BR02146,334.4652156
"MultiPoint ((-73.94318794000000139 40.75625808000000205),(-73.94253099999997403 40.75581100000005108))",219965270,QN04689,74.44725885
"MultiPoint ((-73.98771207000000061 40.75104817999999796),(-73.98736599999995178 40.75014700000002676))",220050540,MN0217,104.2555356
"MultiPoint ((-73.9930779999999686 40.7519240000000309),(-73.99204666999999347 40.75160025999999647))",220119476,MN01636,94.22403197
"MultiPoint ((-73.97240578999999627 40.79362741999999997),(-73.97216499999996131 40.79470600000007607))",220147110,MN01065,121.4879508
"MultiPoint ((-73.93638099999998303 40.8306320000000369),(-73.93543259000000489 40.83294175999999709))",220186655,MN0815,268.6856637
"MultiPoint ((-73.89798313000000007 40.84308662000000112),(-73.89561399999996638 40.84645500000004859))",220463406,BX9002,424.0752376
"MultiPoint ((-73.87545147000000156 40.73533092000000266),(-73.87473299999993515 40.735157000000072))",220604127,QN04621,63.68887072
"MultiPoint ((-73.93849437999999452 40.67547459000000032),(-73.93588899999997466 40.6753940000000398))",220833631,BR02076,220.4576039
"MultiPoint ((-73.90280835000000081 40.86270719000000184),(-73.90176399999995738 40.86289300000004232))",220895940,BX03516,90.43408279
"MultiPoint ((-73.94525939000000392 40.65571833999999996),(-73.94472299999995357 40.65583100000003469))",220968432,BR02978,47.05675655
"MultiPoint ((-73.93581854999999337 40.803707959999997),(-73.93550699999997278 40.80345700000003717))",221036005,MN01317,38.31255191
"MultiPoint ((-73.87879899999995814 40.88134200000007468),(-73.87717292000000668 40.88200266999999855))",221380780,BX0012,155.4573374
"MultiPoint ((-73.90602391999999554 40.71575135999999873),(-73.90594399999997677 40.71241600000007566))",221540479,QN04589,370.4479003
"MultiPoint ((-74.13573799999994662 40.62519700000007106),(-74.13454812999999888 40.62350569000000178))",221804364,SI05063,213.0959948
"MultiPoint ((-73.9490549999999871 40.78860500000007505),(-73.94883711999999321 40.78875021000000345))",222140828,MN01308,24.45849237
"MultiPoint ((-73.98748199999994313 40.69990100000006805),(-73.9869716200000056 40.6985106899999991))",222483871,BR02992,160.3039063
"MultiPoint ((-73.98074999999994361 40.57597000000004073),(-73.98049697000000435 40.57935310999999956))",222772122,BS1007,376.2903814
"MultiPoint ((-73.88770741999999814 40.81554756999999967),(-73.88708799999994881 40.8159050000000434))",222849632,BX03160,65.62475598
"MultiPoint ((-73.93932899999998654 40.81646900000004052),(-73.93803626999999778 40.81544012999999893))",222985941,MN01325,157.9554491
"MultiPoint ((-73.82236238000000128 40.75937119000000308),(-73.82194599999996854 40.7605070000000751))",223148082,QN04540,130.9394993
"MultiPoint ((-73.91090950000000248 40.84972580000000164),(-73.90908299999995279 40.84693800000007968))",223186723,BX03456,345.7864453
"MultiPoint ((-73.89703399999996236 40.67827900000003183),(-73.89555803999999739 40.68191032000000007))",223211277,BR0204,422.1138964
"MultiPoint ((-73.86684565999999563 40.87971311999999813),(-73.8660619999999426 40.87775800000002846))",223231326,BX03569,226.944617
"MultiPoint ((-73.94923099999994065 40.71414200000003802),(-73.9468958500000042 40.71430353000000224))",223382847,BR02049,198.1280731
"MultiPoint ((-73.92085499999996046 40.82639000000006035),(-73.91982269000000372 40.82602351999999968))",223449625,BX03614,96.12215723
"MultiPoint ((-73.92085499999996046 40.82639000000006035),(-73.91982269000000372 40.82602351999999968))",223449625,BX03615,96.12215723
"MultiPoint ((-73.98376068999999688 40.74811081000000001),(-73.98319999999995389 40.74727500000005875))",223772061,MNBX041,104.1974773
"MultiPoint ((-73.95821970000000078 40.80516473000000133),(-73.95777399999997215 40.80388000000004922))",223798930,MN01327,147.5433879
"MultiPoint ((-74.11800699999997732 40.64021400000007134),(-74.11367900999999847 40.64203908999999726))",223918122,SI0002,418.4586555
"MultiPoint ((-73.82055599999995366 40.68772100000006731),(-73.82048005000000046 40.68767504000000201))",224077331,QN04479,8.201614733
"MultiPoint ((-73.94353399999994281 40.61007100000006176),(-73.94245918000000017 40.60959078999999861))",224261310,BR02669,105.4399424
"MultiPoint ((-73.9687619999999697 40.58000400000003083),(-73.96780144999999607 40.57632548000000128))",224388056,BR02015,416.5016805
"MultiPoint ((-73.97240578999999627 40.79362741999999997),(-73.97216499999996131 40.79470600000007607))",224449108,MN01065,121.4879508
"MultiPoint ((-73.99964399999998932 40.72697900000002846),(-73.99931592999999452 40.72825367000000085))",224451062,MN0026,144.2382101
"MultiPoint ((-73.98634601999999916 40.77725482999999684),(-73.98633099999995011 40.77752500000002556))",224493281,MN01064,30.02905334
"MultiPoint ((-73.91416399999997111 40.75346000000007507),(-73.91301264000000515 40.75616787999999957))",224920843,QN04530,316.0355628
"MultiPoint ((-73.9744142600000032 40.79242569000000174),(-73.97402299999998831 40.79193600000007791))",225048924,MN0362,63.62101383
"MultiPoint ((-73.88868999999994003 40.66370100000006005),(-73.8866659699999957 40.66338288000000034))",225129441,BR02181,174.7628115
"MultiPoint ((-73.97839973000000668 40.78615478999999766),(-73.97817099999997481 40.78597300000006953))",225134908,MN0372,27.93347775
"MultiPoint ((-73.91820999999998776 40.82583000000005313),(-73.91820029000000147 40.82605531000000099))",225158427,BX0287,25.03420187
"MultiPoint ((-73.94688582000000565 40.80837413999999796),(-73.94581599999997934 40.80803200000002562))",225359763,MN0307,97.94006373
"MultiPoint ((-74.01338599999996859 40.63168800000005376),(-74.01161706000000606 40.63352273000000281))",225451615,BR02651,252.7973735
"MultiPoint ((-73.93144199999994726 40.66855400000002874),(-73.93106690000000469 40.66938246000000134))",225573877,BR02554,97.31209965
"MultiPoint ((-73.99014599999998154 40.7574970000000576),(-73.98981129999999951 40.75976844000000199))",225833161,MN0231,253.8201023
"MultiPoint ((-73.91551299999997582 40.66131400000006124),(-73.91268848999999364 40.6620002499999984))",225916701,BR02211,250.7140548
"MultiPoint ((-73.83470899999997528 40.70039600000006885),(-73.83391833000000304 40.70235505000000131))",226035873,QN04385,227.5802118
"MultiPoint ((-73.90659417999999903 40.70008744999999806),(-73.90528099999994538 40.70016400000002932))",226351385,QN04439,111.3089428
"MultiPoint ((-73.94318999999995867 40.69238000000007105),(-73.9413887299999999 40.69252938000000341))",226550652,BR03007,153.1534319
"MultiPoint ((-73.97683799999998655 40.7640580000000341),(-73.97607166999999606 40.76297775999999828))",226601559,MN01242,136.2980226
"MultiPoint ((-73.98249399999997422 40.76703100000003133),(-73.98236233999999456 40.76795511000000261))",226627290,MN01234,103.2221708
"MultiPoint ((-73.86003799999997455 40.7152250000000322),(-73.85735504999999534 40.71868491000000034))",226636603,QN04290,446.1087984
"MultiPoint ((-73.99741675999999302 40.76379266000000001),(-73.99486099999995758 40.76590200000003961))",226690659,MN01083,318.4884026
"MultiPoint ((-74.19294268999999531 40.60511195000000129),(-74.18024299999996174 40.59831100000008064))",226731332,SI05195,1313.68183
"MultiPoint ((-73.91795499999994945 40.69635600000003706),(-73.91749507000000108 40.69833089000000115))",226843338,BR02767,222.7262049
"MultiPoint ((-73.92786999999998443 40.66477000000003272),(-73.92546667999999954 40.66469638000000231))",226911596,BR02846,203.3892635
