wkt_geom_SBWY,CMPLNT_NUM,SBWY_ID,DIST_ENTR
"MultiPoint ((-73.8518569998498009 40.83409300068406367),(-73.85021385999999666 40.82070620999999733))",554923313,629,1493.058336
"MultiPoint ((-73.94461999985605871 40.83386000111713798),(-73.94340751000000012 40.83345098000000206))",555048251,1123,111.9023397
"MultiPoint ((-73.92885757999999896 40.77038281000000097),(-73.92162899982659496 40.76678700127244781))",555110044,1534,729.3261965
"MultiPoint ((-73.79887736000000587 40.58976820000000174),(-73.79778899996182417 40.59074400046429076))",555190861,927,142.2332791
"MultiPoint ((-73.99172763999999347 40.61761420999999928),(-73.98940999985165945 40.62006200090553421))",555417857,56,335.1807746
"MultiPoint ((-73.94267693000000463 40.70412667000000084),(-73.94170999997885474 40.70084700078339779))",555601835,100,373.2563435
"MultiPoint ((-73.94140600029240318 40.79874200128520556),(-73.93229782000000228 40.79558155000000141))",555933238,1238,844.9977693
"MultiPoint ((-73.8670430001970999 40.87121500132024465),(-73.86523694000000262 40.87054945999999944))",556012410,1727,169.2408064
"MultiPoint ((-73.98706599953430896 40.75027100074226638),(-73.98616771999999742 40.74912118999999677))",556109406,483,148.5214601
"MultiPoint ((-73.96015104999999323 40.71658155000000079),(-73.95769499981996375 40.7177140006752083))",556219631,129,242.6515949
"MultiPoint ((-73.824314000585602 40.68610300097643062),(-73.8089308999999929 40.68005065999999914))",556295263,908,1463.851122
"MultiPoint ((-73.94766499945733074 40.63184500126443055),(-73.92098527999999646 40.61071712999999761))",556326914,1212,3255.897456
"MultiPoint ((-73.98995942999999897 40.73489553999999657),(-73.98979299965407108 40.73518400101394832))",556370421,1278,34.98245746
"MultiPoint ((-73.99083799953174889 40.73008400051487143),(-73.98878770000000316 40.72908204000000154))",556501753,1683,205.8648334
"MultiPoint ((-73.93342800012335658 40.84943500131897309),(-73.93174512999999592 40.85204556000000053))",556588529,229,322.7735677
"MultiPoint ((-73.82844399966283788 40.76004800047372356),(-73.81557564999999954 40.77260393000000249))",556660661,1437,1767.660707
"MultiPoint ((-73.94772938539092877 40.78292438898596117),(-73.94728055999999583 40.77976050000000185))",556722743,1931,353.3856509
"MultiPoint ((-73.99064999949320054 40.75028300087492283),(-73.98967568999999855 40.74973364000000231))",556726614,1152,102.4312879
"MultiPoint ((-73.95231800005571188 40.81087900085978504),(-73.95188014999999382 40.81047603999999751))",556734376,717,58.02851895
"MultiPoint ((-73.9844616599999938 40.60536892999999736),(-73.98057800010077756 40.60510700076653734))",556756242,59,329.9785855
"MultiPoint ((-74.00776600032303065 40.71271200056575879),(-74.00744659999999442 40.71280318000000165))",556867664,1634,28.82594937
"MultiPoint ((-73.86921999985784737 40.74926600095646734),(-73.86701777999999763 40.75749634000000299))",556907659,1791,932.7009126
"MultiPoint ((-73.99489941000000215 40.68562186999999852),(-73.99146499975894642 40.68557900083901302))",556964573,507,290.3624446
"MultiPoint ((-73.94522899946200312 40.80787500093136799),(-73.94383087999999304 40.80708540999999911))",556969737,1319,146.9900258
"MultiPoint ((-73.88728699953578882 40.83730600079729101),(-73.88468007000000171 40.83633582000000217))",556994877,1304,244.8521451
"MultiPoint ((-73.96847900058079972 40.76226600111449727),(-73.96841564999999719 40.76192192999999975))",557036159,1251,38.58147532
"MultiPoint ((-73.98059399987583618 40.75930100116489996),(-73.97891407000000186 40.75844399999999723))",557052001,1003,170.8217148
"MultiPoint ((-73.96632352999999682 40.79451508999999731),(-73.96431599945483981 40.79259100118786563))",557136167,374,272.6927014
"MultiPoint ((-73.98631099958254254 40.75647600090296407),(-73.98628528000000415 40.75664455999999802))",557156444,1333,18.84393168
"MultiPoint ((-73.98001668999999936 40.62042893000000277),(-73.97547900007111821 40.62079700079444677))",557219398,1505,386.1294447
"MultiPoint ((-73.98631099958254254 40.75647600090296407),(-73.98625649000000237 40.75619166999999976))",557230787,1333,31.90847421
"MultiPoint ((-73.86112930000000176 40.83601618000000144),(-73.8608880003458097 40.83322500105023778))",557289886,631,310.6298741
"MultiPoint ((-73.94737499984384499 40.63275000080316346),(-73.93391284000000496 40.63486299000000201))",557421726,614,1162.806658
"MultiPoint ((-73.85879477999999665 40.89390182999999723),(-73.85740500058750513 40.89359700110116336))",557438054,1718,121.9111057
"MultiPoint ((-73.88327599956311076 40.66628500110046929),(-73.86844675999999765 40.65169816000000225))",557472602,599,2048.545105
"MultiPoint ((-73.98982496000000708 40.74122218000000117),(-73.98963900052017095 40.74120800048306279))",557646490,1863,15.78550027
"MultiPoint ((-73.95135100055746591 40.81185800064207569),(-73.94978559999999845 40.80959683999999754))",557877375,368,283.7215447
"MultiPoint ((-73.88424399944902632 40.87989900049378633),(-73.88235555999999349 40.88175556000000199))",557903917,660,260.4664694
"MultiPoint ((-74.00106366999999352 40.59497816999999742),(-73.99413000010537189 40.60199300109584897))",557967989,43,975.3131242
"MultiPoint ((-73.92611469000000568 40.70446856000000224),(-73.9238769998363523 40.70707100078059426))",558085701,1347,345.3678568
"MultiPoint ((-73.94024699963523517 40.68001000080545282),(-73.93886969999999792 40.67505484000000138))",558307126,804,562.4445701
"MultiPoint ((-73.95200411000000429 40.78886135999999851),(-73.95105699945585798 40.78605500108021431))",558330020,1650,321.7351456
"MultiPoint ((-73.99763299996503463 40.72422000103313167),(-73.99731724999999471 40.72480072999999834))",558545533,1566,69.78865367
"MultiPoint ((-73.82844399966283788 40.76004800047372356),(-73.80841116000000568 40.77311375000000027))",558885413,1437,2228.467406
"MultiPoint ((-73.92155199962924428 40.678702000774841),(-73.91832832000000053 40.67169072000000085))",559014040,808,824.9126962
"MultiPoint ((-73.94315987000000234 40.69608199999999698),(-73.94217300005141169 40.70063400114797503))",559155324,99,512.3260868
"MultiPoint ((-73.78211900038030535 40.71320700095642309),(-73.7668955200000056 40.71827104999999847))",559190647,1522,1403.871404
"MultiPoint ((-73.88412440000000458 40.74869593999999751),(-73.88402800010362625 40.74779700102594404))",559271017,1799,100.1577532
"MultiPoint ((-73.97098999943682429 40.67495000089223822),(-73.97085556999999767 40.67187246999999672))",559768136,566,341.9413706
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99123500051780411 40.73485900133318438))",559773881,326,34.58325334
"MultiPoint ((-73.90141400018447371 40.64580600113840347),(-73.89508361000000036 40.63741696999999675))",559884947,1068,1074.512483
"MultiPoint ((-73.97547178000000656 40.75495200000000295),(-73.97529399972599151 40.75180100079735723))",560037879,1427,350.2376874
"MultiPoint ((-73.98345365000000129 40.69105543999999952),(-73.98256499971986955 40.69154000134318494))",560119180,1896,92.39943291
"MultiPoint ((-73.90737899951295731 40.81687300084190895),(-73.90703225999999404 40.82042566999999877))",560384917,1758,395.6083608
"MultiPoint ((-73.80995355999999674 40.70200232999999912),(-73.80792299994021732 40.70081000060714871))",560442522,159,216.7519345
"MultiPoint ((-73.83775984999999764 40.58062359000000185),(-73.83741799970853492 40.58051000061336566))",560785989,926,31.57232564
"MultiPoint ((-73.96335599966404573 40.64942700086644578),(-73.95812413000000163 40.64702004000000102))",560900273,1624,516.9743858
"MultiPoint ((-73.98452281000000141 40.60567360999999664),(-73.98057800010077756 40.60510700076653734))",560922123,59,339.7459588
"MultiPoint ((-73.97272200045094337 40.7930650007740212),(-73.97197626999999898 40.79303720000000055))",561063001,1417,63.01367659
"MultiPoint ((-73.99083799953174889 40.73008400051487143),(-73.98941508999999428 40.73166765999999939))",561520304,1683,213.0176673
"MultiPoint ((-73.82841400037030155 40.75994600046212213),(-73.80727179999999521 40.75012731000000343))",561790421,1439,2091.99278
"MultiPoint ((-73.99424430000000541 40.75622528000000244),(-73.99104900014957309 40.75598900053786622))",562055550,752,271.0984319
"MultiPoint ((-73.95133606104130308 40.77781827125065206),(-73.95056089999999926 40.77738226999999682))",562106195,1925,81.40200866
"MultiPoint ((-73.94868400000619602 40.64504600132514867),(-73.9344117400000016 40.64414339999999726))",562307355,609,1211.379902
"MultiPoint ((-73.78211900038030535 40.71320700095642309),(-73.72864122000000009 40.69100844999999822))",562310782,1522,5148.123232
"MultiPoint ((-73.8906261599999965 40.66846455999999677),(-73.88861299988647602 40.66574000121715926))",562329818,598,347.1555355
"MultiPoint ((-73.89742399977906473 40.86114700049816406),(-73.8878172600000056 40.85326554000000243))",562344282,955,1192.545617
"MultiPoint ((-73.9665878299999946 40.76442736999999994),(-73.96655200046539846 40.7647210005155145))",562426479,988,32.74751585
"MultiPoint ((-73.89398199961250668 40.86612700092386774),(-73.89124130999999807 40.86157702999999941))",562495639,452,555.6057317
"MultiPoint ((-74.00669699992639039 40.71352100084663306),(-74.0065340999999961 40.71390113999999727))",562510807,1569,44.401309
"MultiPoint ((-74.0121714299999951 40.70992626000000314),(-74.01119799948543232 40.7102010011557951))",562546891,1879,87.73336516
"MultiPoint ((-73.95437100041162637 40.58573400104336315),(-73.94893159000000082 40.57611003000000238))",562611735,283,1163.706679
"MultiPoint ((-73.89201499957316344 40.83036900118695911),(-73.89113894000000471 40.83356444999999724))",562762625,1746,362.4688244
"MultiPoint ((-73.86319371999999817 40.83908448999999763),(-73.8608880003458097 40.83322500105023778))",562816004,631,679.1395474
"MultiPoint ((-73.92401209000000506 40.7075440699999973),(-73.92372499972215394 40.70722900118075671))",562872690,1346,42.5762895
"MultiPoint ((-73.90141400018447371 40.64580600113840347),(-73.88840107000000046 40.63456982000000295))",563055860,1068,1663.903716
"MultiPoint ((-73.96046900999999707 40.70355501000000231),(-73.95804400057325267 40.70829300114693439))",563317154,304,564.6472694
"MultiPoint ((-73.89287659000000019 40.68126832000000093),(-73.89171100013446392 40.67784700081332261))",563325007,83,392.500709
"MultiPoint ((-73.97285642999999311 40.76902096999999969),(-73.97250099999153861 40.76515600105478399))",563388313,1546,430.2503351
"MultiPoint ((-74.01350123000000281 40.65068292000000127),(-74.0097280001798481 40.64942400101551812))",563588940,1600,348.4116681
"MultiPoint ((-73.97204199949015901 40.7943290013071902),(-73.9706144299999977 40.79372304000000327))",563874750,1132,138.0003909
"MultiPoint ((-73.82992700036093936 40.75945100062502036),(-73.82967026999999405 40.75862467999999694))",563956427,1775,94.28826103
"MultiPoint ((-73.94688582000000565 40.80837413999999796),(-73.94575199990310921 40.80768100084603134))",564044831,1768,122.7913125
"MultiPoint ((-73.98928218000000356 40.75043077000000125),(-73.98825399954313298 40.74984500048655178))",564176075,1009,108.4951211
"MultiPoint ((-73.89044199955050374 40.82081900069319857),(-73.88891327000000331 40.81819465000000235))",564235111,642,318.6970489
"MultiPoint ((-73.9073929999315169 40.853596000527304),(-73.90621389999999735 40.85248598999999814))",564416520,675,158.3668439
"MultiPoint ((-73.94428699951893691 40.71466100106636787),(-73.94028099000000509 40.71744852999999864))",564421406,131,458.6896358
"MultiPoint ((-73.86724599997801022 40.86525700102464498),(-73.86115612999999769 40.86644952999999703))",564529538,1729,530.2148427
"MultiPoint ((-73.86642500006252021 40.69128500091992606),(-73.86563868000000355 40.68603760999999963))",564616872,72,586.4903003
"MultiPoint ((-74.03359896999999989 40.62806725000000085),(-74.02820400001742485 40.6234980007685138))",564977888,1907,682.5059522
"MultiPoint ((-73.8046609400000051 40.739536379999997),(-73.79324800046303778 40.71083000081750214))",565079926,824,3330.433072
"MultiPoint ((-73.9278218000000038 40.77670604000000054),(-73.92140900034577555 40.76705200124538209))",565193132,1536,1201.024211
"MultiPoint ((-73.98928218000000356 40.75043077000000125),(-73.98825399954313298 40.74984500048655178))",565286384,1009,108.4951211
"MultiPoint ((-73.75417800022006531 40.60465700132098732),(-73.752485870000001 40.60404396999999932))",565318168,946,158.5714118
"MultiPoint ((-74.09231002999999305 40.61246389000000079),(-74.08361004730491572 40.60364639038149903))",565360709,222,1225.097915
"MultiPoint ((-73.82844399966283788 40.76004800047372356),(-73.82744800000000396 40.76231580000000321))",565502690,1437,265.5089726
"MultiPoint ((-73.95437899991081565 40.73225800089906556),(-73.95216347000000212 40.73292629000000176))",565693688,1103,201.3321664
"MultiPoint ((-73.95066999947920294 40.66322600082870053),(-73.94928059999999448 40.6616653800000023))",565786834,604,209.3757124
"MultiPoint ((-73.95256417999999599 40.65155501000000271),(-73.94981899986490248 40.65089400058906222))",566081855,1208,243.5063118
"MultiPoint ((-73.99033113000000128 40.73464580000000268),(-73.9903109997537598 40.73449500052942085))",566205040,1279,16.83220921
"MultiPoint ((-73.9847699700000021 40.69043530999999803),(-73.98432300015153373 40.69043300131773577))",566509088,1462,37.78215657
"MultiPoint ((-73.98752577999999858 40.76289723000000009),(-73.986662000454956 40.76196800097374506))",566742813,744,126.3632799
"MultiPoint ((-73.98752577999999858 40.76289723000000009),(-73.986662000454956 40.76196800097374506))",566742813,747,126.3632799
"MultiPoint ((-73.98223002999999665 40.77674649000000073),(-73.98194699960632192 40.77843700056374843))",566745537,1459,189.2448578
"MultiPoint ((-73.8927310000823212 40.82411800130334711),(-73.89186297000000536 40.82387628000000035))",567316813,1308,77.99088737
"MultiPoint ((-73.8895112499999982 40.86930172000000283),(-73.88778800025059468 40.87219800067568798))",567336935,950,352.920349
"MultiPoint ((-73.9865479994713553 40.73312200055630683),(-73.98557517000000416 40.73550440999999722))",567425142,327,277.0324547
"MultiPoint ((-73.90684699953115455 40.75342800094032469),(-73.90601965000000462 40.75459787999999861))",567625860,554,147.5097152
"MultiPoint ((-73.98153299961754215 40.74655000063269483),(-73.97741283999999951 40.74670992000000069))",567720552,1672,348.4273138
"MultiPoint ((-73.88753563999999585 40.85092677000000094),(-73.87939700013238564 40.84107800066419003))",567725183,1742,1291.228614
"MultiPoint ((-73.95114639999999895 40.79136969000000335),(-73.94785599953543453 40.7902790009478835))",568047911,1646,302.9754354
"MultiPoint ((-73.95108756999999855 40.80262031000000178),(-73.94994299962482387 40.80194500059595697))",568231027,1770,122.2816339
"MultiPoint ((-73.96262604999999724 40.79958621000000107),(-73.9616099996998031 40.79626300117578097))",568294911,725,378.8728774
"MultiPoint ((-73.89626799980942451 40.74650900098218642),(-73.89587559000000283 40.74639058999999719))",568411862,1800,35.6549764
"MultiPoint ((-73.91285034999999937 40.68156788999999662),(-73.91133399968001072 40.68331300061073108))",568667904,87,232.3514039
