wkt_geom_LIB,CMPLNT_NUM,LIBRARY,DIST_LIB
"MultiPoint ((-73.92355090156951292 40.83796001685503541),(-73.91775472000000491 40.83866695999999763))",126140825,High Bridge,495.1162605
"MultiPoint ((-73.99122081783711735 40.76493461839480403),(-73.98752577999999858 40.76289723000000009))",126510605,Columbus,385.3916032
"MultiPoint ((-73.82549650999999358 40.68598922999999701),(-73.8248296985085517 40.68690728824832803))",126923811,Lefferts,116.4935687
"MultiPoint ((-74.11195814748114685 40.57193184836513211),(-74.09227912999999432 40.57187103999999778))",127229900,New Dorp,1666.377679
"MultiPoint ((-73.92839866742114907 40.69481670002192431),(-73.92329728999999361 40.69242815999999863))",127377494,DeKalb,506.2366233
"MultiPoint ((-73.87058292999999765 40.75806581999999878),(-73.86819939085701492 40.75757730185452488))",127380417,Langston Hughes,208.4546103
"MultiPoint ((-73.87403487805720204 40.67270747286008969),(-73.86647288999999716 40.67278404999999708))",127536296,Cypress Hills,639.4222092
"MultiPoint ((-73.93949698000000126 40.68300404000000015),(-73.93480547027618854 40.68300490204430986))",127742605,Macon,396.6060916
"MultiPoint ((-73.91064932000000454 40.84698912000000348),(-73.91008714449384343 40.84400191175044625))",127771535,Grand Concourse,335.1028033
"MultiPoint ((-73.8939211860627978 40.88277969546435742),(-73.89212922000000106 40.87806525999999963))",127775215,Van Cortlandt,544.8971711
"MultiPoint ((-73.91008714449384343 40.84400191175044625),(-73.90717594999999562 40.84951150999999925))",127832869,Grand Concourse,659.2617458
"MultiPoint ((-73.99428765000000396 40.62950479999999942),(-73.98944015402099694 40.62309139633207167))",127985464,Mapleton,821.8426448
"MultiPoint ((-73.89310602999999844 40.6618437400000019),(-73.88607053682676451 40.66515936973013368))",128353228,New Lots,699.6501457
"MultiPoint ((-73.96107030999999665 40.76086569999999654),(-73.9595499458424257 40.76491500625342468))",128353647,67th Street,467.6380073
"MultiPoint ((-73.99778193999999587 40.74627569999999821),(-73.99596856906980236 40.74448733065494821))",128416681,Muhlenberg,250.7922095
"MultiPoint ((-73.95843168000000389 40.60454450999999665),(-73.953105848656989 40.61025666727607586))",128431175,Kings Highway,778.1511066
"MultiPoint ((-73.95840237999999545 40.6573514999999972),(-73.95824218248398552 40.65192508104459534))",128450123,Flatbush,602.7411278
"MultiPoint ((-73.96161985000000527 40.70926725000000346),(-73.95755461344940329 40.70693042467485867))",128610530,Williamsburgh,430.5299207
"MultiPoint ((-73.7567098800000025 40.60115995999999683),(-73.75351240691267662 40.6023901903605875))",128638692,Queens Library for Teens,303.1583133
"MultiPoint ((-73.9933846200000005 40.76250247000000115),(-73.99122081783711735 40.76493461839480403))",128676932,Columbus,326.0785943
"MultiPoint ((-73.93921788999999478 40.84283849999999916),(-73.93386591312449241 40.84787004116821407))",128694901,Fort Washington,718.2741994
"MultiPoint ((-73.8289704099999966 40.75986976000000084),(-73.82888468513289126 40.75777406826377813))",128731641,Flushing,232.837543
"MultiPoint ((-73.97745211592564374 40.78483463670837494),(-73.97217870000000062 40.7839466900000005))",128810807,St. Agnes,455.9136055
"MultiPoint ((-73.99033113000000128 40.73464580000000268),(-73.98774284104662513 40.72890664078862955))",128817544,Ottendorfer,673.7886662
"MultiPoint ((-73.84648846296761349 40.68086717885688586),(-73.84178846999999735 40.68083887000000232))",128842416,Ozone Park <br> (Closed for renovations),397.3484388
"MultiPoint ((-73.83774700520224599 40.57940488152448921),(-73.83663344999999367 40.57898609000000079))",128883100,Seaside,105.1280466
"MultiPoint ((-73.95281996999999308 40.82494110999999748),(-73.94803241890191714 40.82567237379983993))",129140525,Hamilton Grange,411.9466476
"MultiPoint ((-73.97990195853162732 40.74380962013241714),(-73.97662302999999895 40.74509858999999778))",129175631,Kips Bay,311.7406904
"MultiPoint ((-73.9155098100000032 40.66557056999999986),(-73.90860343294448853 40.67152665585843607))",129678064,Brownsville,882.3166172
"MultiPoint ((-73.93662009999999896 40.80404601000000042),(-73.93484756332469487 40.80301816141574989))",129689963,125th Street,188.1518875
"MultiPoint ((-73.84871139000000539 40.7267023100000003),(-73.843014996810453 40.72214695316668553))",129878444,Forest Hills,698.2186511
"MultiPoint ((-74.14922697000000085 40.62322681999999929),(-74.14852127833857764 40.60960200172146273))",129939011,Todt Hill-Westerleigh,1514.166415
"MultiPoint ((-73.96224333000000684 40.76750563000000227),(-73.9595499458424257 40.76491500625342468))",129971498,67th Street,366.7123531
"MultiPoint ((-73.95824218248398552 40.65192508104459534),(-73.95812413000000163 40.64702004000000102))",130000772,Flatbush,544.782282
"MultiPoint ((-73.99916928513314929 40.73463470830846944),(-73.99709303000000205 40.73702312000000347))",130120454,Jefferson Market,317.9714368
"MultiPoint ((-73.91542590000000246 40.6891069599999966),(-73.91513241598248385 40.68481004767250653))",130215365,Saratoga,477.8074246
"MultiPoint ((-73.86410836000000302 40.81947456999999702),(-73.86288995608042285 40.81870935224862507))",130394729,Soundview,133.3682356
"MultiPoint ((-73.91758393603561217 40.82658455897066574),(-73.91290141999999719 40.8274210499999981))",130521682,Melrose,405.7687136
"MultiPoint ((-73.87403487805720204 40.67270747286008969),(-73.86706773000000226 40.66554400999999785))",130590828,Cypress Hills,989.8683453
"MultiPoint ((-74.16952684000000318 40.57817568000000108),(-74.15111164313684355 40.55242326280796306))",130794407,Great Kills,3257.279681
"MultiPoint ((-73.82888468513289126 40.75777406826377813),(-73.82732957999999712 40.76204389000000106))",130927879,Flushing,492.0074001
"MultiPoint ((-73.87085405000000549 40.71876122999999836),(-73.86450282598912054 40.72731656026829228))",130995285,Rego Park,1091.11841
"MultiPoint ((-73.98944015402099694 40.62309139633207167),(-73.98813581999999656 40.62116291000000246))",131043881,Mapleton,240.9178206
"MultiPoint ((-74.11195814748114685 40.57193184836513211),(-74.11056460999999729 40.56959317999999826))",131050962,New Dorp,285.2510816
"MultiPoint ((-73.95705320654998616 40.8137689645726951),(-73.95628447999999366 40.81480348000000191))",131088356,George Bruce,131.9270436
"MultiPoint ((-73.98606199262650307 40.57663777607667299),(-73.98361817999999346 40.57911479999999926))",131099016,Coney Island,344.2008295
"MultiPoint ((-73.95774821999999915 40.66589850999999811),(-73.9481022990788972 40.66118930773444617))",131108510,Crown Heights,968.9146211
"MultiPoint ((-73.83164233461157266 40.70079720332697093),(-73.83112954000000627 40.69843969000000072))",131247550,Richmond Hill,265.3604576
"MultiPoint ((-73.88085934625773632 40.71293387617610904),(-73.88069905000000404 40.71259613000000144))",131293670,Middle Village,39.87702562
"MultiPoint ((-73.89634945999999616 40.67378100999999901),(-73.88723723774560881 40.68068925695902038))",131489388,Arlington,1087.200985
"MultiPoint ((-74.13286338000000342 40.63312540999999811),(-74.1311046150839843 40.63758561600359087))",131835921,Port Richmond,517.1571244
"MultiPoint ((-73.97736329270696842 40.76080689474171947),(-73.97371789999999692 40.76332033999999993))",132008742,53rd Street,415.5123733
"MultiPoint ((-73.77782958999999607 40.6793497900000034),(-73.77059021605380451 40.67287520439724346))",132029434,Rochdale Village,944.2234407
"MultiPoint ((-74.11195814748114685 40.57193184836513211),(-74.10815662999999631 40.56961194000000148))",132182008,New Dorp,412.2985648
"MultiPoint ((-73.86930854000000579 40.74896827999999971),(-73.86197684397808416 40.7508940803989006))",132433403,Corona,655.0711009
"MultiPoint ((-73.98345365000000129 40.69105543999999952),(-73.97773263286963186 40.69448969834957097))",132437940,Walt Whitman,615.8555702
"MultiPoint ((-73.97736329270696842 40.76080689474171947),(-73.97371789999999692 40.76332033999999993))",132456798,53rd Street,415.5123733
"MultiPoint ((-73.93365084956477062 40.66848651013449256),(-73.9240195400000033 40.66936429999999802))",132640399,Eastern Parkway,820.1861297
"MultiPoint ((-73.93365084956477062 40.66848651013449256),(-73.93125276000000667 40.66742828999999659))",132887881,Eastern Parkway,234.3630912
"MultiPoint ((-73.96677646999999922 40.63230257000000023),(-73.96596507806374632 40.64080354720504573))",132904947,Cortelyou,946.4992551
"MultiPoint ((-73.95353074430393292 40.80297988196676329),(-73.94935764000000233 40.80233685000000321))",132926194,115th Street,359.3171886
"MultiPoint ((-73.92355090156951292 40.83796001685503541),(-73.91945074999999576 40.83777887000000106))",133138384,High Bridge,346.3955495
"MultiPoint ((-73.89927299000000005 40.84813253000000088),(-73.89834943816875068 40.8460456873638833))",133228394,Tremont,244.4827806
"MultiPoint ((-73.84648846296761349 40.68086717885688586),(-73.84520652000000496 40.69477325999999806))",133250714,Ozone Park <br> (Closed for renovations),1548.03824
"MultiPoint ((-73.87797365739723432 40.73830324053647445),(-73.87545147000000156 40.73533092000000266))",133420873,Elmhurst <br> (Temporary location due to renovations),392.8572466
"MultiPoint ((-73.9805421100000018 40.78278189000000253),(-73.97745211592564374 40.78483463670837494))",133694138,St. Agnes,346.4014654
"MultiPoint ((-74.00106366999999352 40.59497816999999742),(-73.98862740604374721 40.59268511632151188))",134044089,Ulmer Park,1083.082066
"MultiPoint ((-73.879860800000003 40.86947047999999683),(-73.87838435032448103 40.87437981398937836))",134085065,Mosholu,559.2148513
"MultiPoint ((-74.14922697000000085 40.62322681999999929),(-74.14852127833857764 40.60960200172146273))",134149208,Todt Hill-Westerleigh,1514.166415
"MultiPoint ((-73.90801365000000089 40.87367103999999784),(-73.90770595199646209 40.88069989038004337))",134267610,Kingsbridge,780.9954011
"MultiPoint ((-73.98606199262650307 40.57663777607667299),(-73.981203629999996 40.57557363000000095))",134372663,Coney Island,428.0029202
"MultiPoint ((-73.98928218000000356 40.75043077000000125),(-73.98300921762813687 40.74811515837409104))",134546940,"Science, Industry and Business Library (SIBL)",588.8823615
"MultiPoint ((-73.88607053682676451 40.66515936973013368),(-73.88123163000000204 40.66270218999999742))",135278545,New Lots,491.8184001
"MultiPoint ((-73.88738182999999538 40.84357080000000195),(-73.88301210482435977 40.8446444530056354))",135411838,West Farms,387.3206457
"MultiPoint ((-73.94345827853814512 40.79421476546372816),(-73.93710106999999709 40.79581482999999764))",135592922,Aguilar,565.1768331
"MultiPoint ((-73.95930945000000634 40.71836534999999913),(-73.9506949751409195 40.72602806688718147))",136166917,Greenpoint,1119.733249
"MultiPoint ((-74.03136940540869659 40.61637311059178046),(-74.02578957000000059 40.62124296999999729))",136602766,Fort Hamilton,717.8957101
"MultiPoint ((-73.98250314999999944 40.75417103000000196),(-73.98223080385784556 40.75320442290988154))",136668671,Stephen A. Schwarzman Building,109.7771427
"MultiPoint ((-73.89834943816875068 40.8460456873638833),(-73.89150148999999601 40.84170559999999739))",136684754,Tremont,752.2062862
"MultiPoint ((-73.99012218000000018 40.73238409999999732),(-73.98774284104662513 40.72890664078862955))",136711869,Ottendorfer,435.3455588
"MultiPoint ((-73.84648846296761349 40.68086717885688586),(-73.84286022000000571 40.68043961000000053))",136752724,Ozone Park <br> (Closed for renovations),310.3846193
"MultiPoint ((-73.99189887999999371 40.6906775699999983),(-73.99134798814833403 40.69568255523744682))",136888540,Brooklyn Heights,557.7406211
"MultiPoint ((-73.93544242000000111 40.69246306000000146),(-73.92839866742114907 40.69481670002192431))",136901078,DeKalb,650.2074544
"MultiPoint ((-73.90828919000000496 40.83380990999999938),(-73.90179407206183271 40.83126291201479319))",137063025,Morrisania,616.554939
"MultiPoint ((-73.91008714449384343 40.84400191175044625),(-73.90793768000000341 40.8371362299999987))",137302845,Grand Concourse,783.6943795
"MultiPoint ((-73.92868893000000696 40.81324717999999763),(-73.92438195200242035 40.81158963775246207))",137350188,Mott Haven,407.3536588
"MultiPoint ((-73.89246597999999722 40.63630015999999756),(-73.8892436300410651 40.63446013901776865))",137495642,Jamaica Bay,340.6783845
"MultiPoint ((-73.8444349399999993 40.75498954999999768),(-73.82888468513289126 40.75777406826377813))",137592968,Flushing,1349.045488
"MultiPoint ((-73.765164960000007 40.71388687999999689),(-73.76232032699329011 40.7201665369172261))",137717351,Hollis,737.6054737
"MultiPoint ((-74.03782128000000284 40.61552772999999661),(-74.03136940540869659 40.61637311059178046))",137981257,Fort Hamilton,553.9802476
"MultiPoint ((-73.87502060024047523 40.82999287527916721),(-73.87090442999999595 40.83057104000000237))",137989468,Clason's Point,353.0881868
"MultiPoint ((-73.90119235962917799 40.86906986689302101),(-73.90067809999999326 40.86327902000000023))",138032300,Jerome Park,644.5409729
"MultiPoint ((-73.91220085369725723 40.69749505302997505),(-73.90431920000000332 40.69206536000000085))",138232230,Washington Irving,898.5234676
"MultiPoint ((-73.92062305999999694 40.61245433999999932),(-73.91702120710569091 40.61986842104018791))",138584859,Mill Basin,877.91505
"MultiPoint ((-73.81909493682549339 40.82287218481685187),(-73.80730416999999477 40.82129024000000328))",138794848,Throg's Neck,1010.075488
"MultiPoint ((-74.01198852021910568 40.61630813697044573),(-74.0107325599999939 40.62230759999999918))",138969253,Dyker,674.6431009
"MultiPoint ((-73.9908014100000031 40.72598064000000306),(-73.98774284104662513 40.72890664078862955))",139811482,Ottendorfer,415.1434332
"MultiPoint ((-74.24930372999999406 40.51158634000000092),(-74.24410670826178205 40.50953112385937516))",139918779,Tottenville,496.0837502
"MultiPoint ((-73.98561795000000529 40.75461336000000045),(-73.98223080385784556 40.75320442290988154))",139928845,Stephen A. Schwarzman Building,326.0313152
"MultiPoint ((-73.96760677135273454 40.79587354648015207),(-73.96727402000000495 40.7932171100000005))",140031401,Bloomingdale,296.3307955
"MultiPoint ((-73.93971034945566601 40.83454888730576471),(-73.93849251999999694 40.83385193000000157))",140048073,Washington Heights,128.6137859
"MultiPoint ((-73.97858353651876939 40.68346662977525341),(-73.97775120999999388 40.68446154000000092))",140373026,Pacific,130.9852111
"MultiPoint ((-73.82694112165962963 40.76914153216748105),(-73.82579692999999565 40.76560151999999704))",140383592,Mitchell-Linden,404.8120872
"MultiPoint ((-73.91758393603561217 40.82658455897066574),(-73.91695667999999841 40.81787790999999999))",140491391,Melrose,968.3244111
"MultiPoint ((-73.96612815000000296 40.80232653000000198),(-73.96477561597041017 40.80613025800837335))",140924019,Morningside Heights,437.5518174
"MultiPoint ((-73.91749501730680549 40.84944450629447488),(-73.91351577000000361 40.8523819099999983))",140945441,Sedgwick,467.9743343
"MultiPoint ((-73.90801365000000089 40.87367103999999784),(-73.90770595199646209 40.88069989038004337))",141131219,Kingsbridge,780.9954011
"MultiPoint ((-73.76655936000000224 40.71331330999999665),(-73.76232032699329011 40.7201665369172261))",141171847,Hollis,841.1129138
"MultiPoint ((-73.95637252319333754 40.77365564161394929),(-73.95563801999999498 40.7765609100000006))",141285086,Yorkville,328.533435
